Id,Status,Summary,Rating,Address,Description,Request type,Lat,Lng,Export tagged places,Updated at local,Created at local,Acknowledged at local,Reopened at local,Closed at local,Reported using mobile?,Minutes to acknowledged,Minutes to closed,Assignee name,Parsed street and number,Category,Sla in hours,Sla expires at local,Report method code,Report method
2591700,Open,A legal water pipe from a house toward the sewer,2,198 South Street," A resident that lives at 196 South street extended a pipe from the house towards the sewer. 
The caller stated the water he is throwing onto the sewer smells bad.",16277,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",09/18/2016 - 10:57AM,06/14/2016 - 11:10AM,,,,FALSE,,,JCMUA,198 South street,Water/sewer Issues,,,direct,Direct
2592122,Acknowledged,Housing Code Violations/Repairs,2,Private,"Ceiling leaking ( 1 month )
fan/ light ( bathroom not working ( 1 month )",15919,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/14/2016 - 12:48PM,06/14/2016 - 12:45PM,06/14/2016 - 12:48PM,,,FALSE,2,,Housing Code Enforcement,private,Housing Code Violations/Repairs,,,phone,Phone
2592703,Open,Trash on Streets or in Lots,3,82boardman Parkway,"This tree in   front of 82 Boardman Parkway is dead it is dead inside.
The  inspector was out there and stated that there is a green leave on it so it's not dead Mr. Williams said it is going to fall on someone's vehicle. ",15739,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/28/2016 - 07:57AM,06/14/2016 - 03:00PM,,,,FALSE,,,Parks & Forestry,82Boardman Parkway,Trees along City Streets,,,direct,Direct
2592727,Open,Pothole,1,180-182 Stegman Street ,2 big potholes at 180-182 Stegman Street near a speed hump that needs to be fixed.  ,11923,40.705111,-74.084157,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>250.954, ""CSO""=>""RE-2""}",06/14/2016 - 03:12PM,06/14/2016 - 03:12PM,,,,FALSE,,,Violet Robinson,180-182 Stegman Street,Streets: Pothole,168,06/21/2016 - 03:12PM,direct,Direct
2595010,Open,Fence coming down on the  embankment ,1,"Manila Between 5th And 6th Jersey City, NJ", The fence on the embankment on Manila Ave. Btwn 5th and 6th streets looks like it may fall. ,16590,40.7281575,-74.0776417,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>208.548, ""CSO""=>""RW-7""},4th Battalion",06/20/2016 - 01:52PM,06/15/2016 - 08:43AM,,,,FALSE,,,Kirkland RRC,Manila between 5th and 6th,Service Request Not Listed,,,,
2596135,Open,Water/sewer Issues,2,255 York Street, Julio Santiago 201-320-4621 ,16277,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",07/01/2016 - 02:33PM,06/15/2016 - 12:54PM,,,,FALSE,,,JCMUA,255 York Street,Water/sewer Issues,,,direct,Direct
2596142,Acknowledged,Citizenship Assistance,2,280 Marin Boulevard ,"Anjelica Baquiran
5168602665
Constituent is inquiring about the free legal consultation and for possible immigration relief for a relative. ",15737,40.7180304,-74.0415231,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>227.801, ""CSO""=>""RE-11""},Ward E,1st Battalion",07/13/2016 - 11:50AM,06/15/2016 - 12:57PM,06/22/2016 - 02:59PM,,,FALSE,10202,,Yves Nibungco,280 Marin Boulevard,Immigrant Assistance,504,07/06/2016 - 12:57PM,direct,Direct
2596194,Acknowledged,Trees along City Streets,4,324 3rd St Jersey City,,15739,40.7237995,-74.0489794,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>112.805, ""CSO""=>""RE-15""},Ward E,1st Battalion",07/04/2016 - 09:30AM,06/15/2016 - 01:11PM,06/16/2016 - 09:17AM,,,FALSE,1206,,Alphonso Lynch,324 3rd st jersey city,Trees along City Streets,,,direct,Direct
2596765,Acknowledged,Tall grass or weeds,4,Mina Drive And Sayles St,,16280,40.6992416,-74.1004733,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>176.55, ""CSO""=>""RW-13""},2nd Battalion",08/24/2016 - 04:55PM,06/15/2016 - 03:49PM,08/18/2016 - 09:17AM,,,FALSE,91768,,Division of Sanitation-Aretha,Mina Drive and Sayles St,Tall grass or weeds,,,direct,Direct
2596779,Open,Housing Request,1,Private,,16284,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/15/2016 - 03:58PM,06/15/2016 - 03:58PM,,,,FALSE,,,Housing Code Enforcement,Private,Housing Request,,,direct,Direct
2596807,Open,Pothole,2,80 Columbia Ave,There is a pot hole at this location of 80 Columbia Ave that was filled but it is sinking again this may be a sink hole.,11923,40.750724,-74.0553359,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",06/30/2016 - 05:49PM,06/15/2016 - 04:10PM,,,,FALSE,,,Buildings and Streets,80 Columbia Ave,Streets: Pothole,168,06/22/2016 - 04:10PM,direct,Direct
2596925,Acknowledged,Pothole,2,74 78 90&92 Neptune Ave Jersey City,The constituent states that they aren't filling the pot hole right they don't pound it down right nor do they fill them in the right way that's why they need to be refilled again. ,11923,40.6934121,-74.0959056,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",06/15/2016 - 04:39PM,06/15/2016 - 04:38PM,06/15/2016 - 04:39PM,,,FALSE,0,,Violet Robinson,74 78 90&92 Neptune Ave Jersey City,Streets: Pothole,168,06/22/2016 - 04:38PM,direct,Direct
2596961,Acknowledged,Uncollected trash or recycling,3,44 Beacon Ave Jersey City,This building at 44 Beacon Ave is always leaving the garbage and recycling in front of their building it is bring Rodents to the next door neighbors. They need to put out on the garbage days. ,16281,40.7356569,-74.0518768,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",06/15/2016 - 10:36PM,06/15/2016 - 04:48PM,06/15/2016 - 04:48PM,,,FALSE,0,,Division of Sanitation-Aretha,44 Beacon Ave jersey City,Trash: Collection,,,direct,Direct
2596975,Open,Tall grass or weeds,2,677 Bergen Ave ,There are  weeds and grass that is over grown at 677 Bergen Ave ,16280,40.7232791,-74.0706095,"Ward B,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion",07/31/2016 - 01:06PM,06/15/2016 - 04:56PM,,,,FALSE,,,Division of Sanitation-Aretha,677 Bergen Ave,Tall grass or weeds,,,direct,Direct
2599452,Acknowledged,Traffic and Parking signage/signal issue,2,Woodworth & Laffetty Ave,Mr. Acevedo called into the office about the signage that wasn't put up for the construction work that PSE&G was doing in the area. ,16289,40.7138869,-74.0634573,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/16/2016 - 10:11AM,06/16/2016 - 10:11AM,06/16/2016 - 10:11AM,,,FALSE,0,,Traffic - Patricia L,woodworth & Laffetty Ave,Traffic and Parking signage/signal issue,,,direct,Direct
2599457,Open,Tall grass or weeds,2,"79 Astor Place Jersey City, NJ  07304",Yard is severely overgrown.,16280,40.718555,-74.069733,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",09/18/2016 - 10:31AM,06/16/2016 - 10:12AM,,,,FALSE,,,Division of Sanitation-Aretha,79 Astor Place,Tall grass or weeds,,,direct,Direct
2599969,Acknowledged,Trees along City Streets,2,82 Broadman Parkway ,,15739,40.713114,-74.088289,"Ward B,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>239.176, ""CSO""=>""RW-10""}",06/16/2016 - 12:24PM,06/16/2016 - 12:23PM,06/16/2016 - 12:24PM,,,FALSE,1,,Alphonso Lynch,82 Broadman Parkway,Trees along City Streets,,,direct,Direct
2600015,Acknowledged,Handicap Parking spot,2,53 Warner Ave ,Mr. Eric called the office to get an application for his mom for a handicap parking space in front of the house an application was mailed out to him on 06/14/16 ,16289,40.6995059,-74.088543,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",06/16/2016 - 12:35PM,06/16/2016 - 12:35PM,06/16/2016 - 12:35PM,,,FALSE,0,,Traffic - Patricia L,53 Warner Ave,Traffic and Parking signage/signal issue,,,direct,Direct
2600226,Open,Chapel Avenue Needs resurfacing,4,"Chapel Avenue Btwn Caven Pt Road & Half Moon Isle Jersey City, NJ",,16291,40.6874884,-74.0718498,"Ward A,Jersey City, NJ (City Boundary),2nd Battalion",10/15/2016 - 10:44AM,06/16/2016 - 01:13PM,,,,FALSE,,,,Chapel Avenue btwn Caven Pt Road & Half Moon Isle,Streets: Resurfacing Request,,,,
2600256,Acknowledged,Pothole,4,147 Sherman Ave Jersey City,This pot hole has been put in for a long time I called again today 06/16/16 and was told it will be filled tomorrow.,11923,40.7459171,-74.0463625,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>380.503, ""CSO""=>""RE-19""},Ward D",07/13/2016 - 09:09PM,06/16/2016 - 01:24PM,06/16/2016 - 01:24PM,,,FALSE,0,,Violet Robinson,147 Sherman Ave Jersey City,Streets: Pothole,168,06/23/2016 - 01:24PM,direct,Direct
2600275,Acknowledged,Uncollected trash or recycling,2,97 St.Paul'S Ave,The caller Bill said the garbage is left in front of this house they don't take it out.,16281,40.7355353,-74.0554505,"3rd Battalion,Jersey City, NJ (City Boundary),Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",06/16/2016 - 02:46PM,06/16/2016 - 01:27PM,06/16/2016 - 02:45PM,,,FALSE,77,,Division of Sanitation-Aretha,97 St.Paul's Ave,Trash: Collection,,,direct,Direct
2600609,Open,Trash on Streets or in Lots,2,"26 Troy Street Jersey City, NJ  07306",This house is disgusting.  It is overgrown both front and back and breeding mosquitoes.   It is filthy all around.  If the residents receive a package they open it on the porch and leave the  cardboard packaging on the porch or thrown outside.  No one ever cleans it.,16279,40.7419529,-74.0566772,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward C",11/29/2016 - 10:51AM,06/16/2016 - 02:54PM,,,,FALSE,,,Division of Sanitation-Aretha,26 Troy Street,Trash: Litter/debris,,,direct,Direct
2600619,Open,Illegal Workshop,1, Private ,,15911,40.715201,-74.0642819,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/16/2016 - 02:58PM,06/16/2016 - 02:58PM,,,,FALSE,,,Commerce- Jolhn Coyne,Private,Business Complaint,,,direct,Direct
2600727,Open,Trees along City Streets,2,"38 Storms Avenue Jersey City, NJ",Trim tree on Howard Place Side,15739,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/17/2016 - 10:13AM,06/16/2016 - 03:29PM,,,,FALSE,,,Alphonso Lynch,38 Storms Avenue,Trees along City Streets,,,phone,Phone
2601022,Open,Business Complaint,2,"116 Armstrong Avenue Jersey City, NJ  07305","Man at this address is grilling food in front of the house on the sidewalk and selling the food for profit to passers by.  He also gets phone calls and orders on his cell phone.  He does not have a food vendor license.
In addition, the smoke from the grill is adversely affecting the neighbors because they can not have their windows open without the smoke invading their private space.",15911,40.701878,-74.085353,"Ward A,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>250.954, ""CSO""=>""RE-2""}",07/27/2016 - 03:28PM,06/16/2016 - 05:03PM,,,,FALSE,,,Commerce- Jolhn Coyne,116 Armstrong Avenue,Business Complaint,,,phone,Phone
2601133,Acknowledged,Tall grass or weeds,2,Private,,16280,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/16/2016 - 05:36PM,06/16/2016 - 05:35PM,06/16/2016 - 05:36PM,,,FALSE,1,,Division of Sanitation-Aretha,Private,Tall grass or weeds,,,direct,Direct
2603467,Acknowledged,Water/sewer Issues,2,Private,,16277,40.70967409,-74.07345086,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",06/17/2016 - 10:17AM,06/17/2016 - 09:55AM,06/17/2016 - 10:17AM,,,FALSE,22,,JCMUA,Private,Water/sewer Issues,,,direct,Direct
2603477,Open,Trash on Streets or in Lots,3,"40 42, 46 Wayne St Jersey City NJ",Trash in front of properties.,16279,40.7191181,-74.0440167,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>227.801, ""CSO""=>""RE-11""},Ward E,1st Battalion",07/04/2016 - 09:31AM,06/17/2016 - 09:59AM,,,,FALSE,,,Division of Sanitation-Aretha,40,Trash: Litter/debris,,,phone,Phone
2603591,Acknowledged,Uncollected trash or recycling,2,53-55 Jordan Ave Jerseycity,Garbage is in the yard for over 3 months there are Rodent's & flies all over the place.,16281,40.7255982,-74.06554,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward C",06/17/2016 - 10:49AM,06/17/2016 - 10:46AM,06/17/2016 - 10:49AM,,,FALSE,2,,Division of Sanitation-Aretha,53-55 Jordan Ave Jerseycity,Trash: Collection,,,direct,Direct
2603716,Open,Tall grass or weeds,2,92  & 94 A Boyd Ave Jersey City,These both yards are full of high weeds and grass ,16280,40.717308,-74.083333,"Ward B,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>131.891, ""CSO""=>""RW-9""}",07/31/2016 - 11:42AM,06/17/2016 - 11:13AM,,,,FALSE,,,Division of Sanitation- Frank,92  & 94 A Boyd Ave Jersey City,Tall grass or weeds,,,direct,Direct
2603756,Open,Tall grass or weeds,2,346 Forrest St Jersey City Nj,,16280,40.713909,-74.078324,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",06/27/2016 - 12:26PM,06/17/2016 - 11:24AM,,,,FALSE,,,Division of Sanitation-Aretha,346 Forrest St Jersey City NJ,Tall grass or weeds,,,direct,Direct
2603810,Acknowledged,Pothole,3,"14 Freedom Place Jersey City, NJ",This pot hole is in front of 12-14 Freedom Place.,11923,40.700199,-74.078857,"Ward A,Jersey City, NJ (City Boundary),2nd Battalion,{""Id""=>0, ""Acres""=>250.954, ""CSO""=>""RE-2""}",06/24/2016 - 10:11AM,06/17/2016 - 11:39AM,06/17/2016 - 11:39AM,,,FALSE,0,,Violet Robinson,14 Freedom Place,Streets: Pothole,168,06/24/2016 - 11:39AM,direct,Direct
2603899,Acknowledged,Illegal Apartment(s),2,428 Liberty Ave Jersey City,They have sublet the first floor apartment to make two out of it one family goes into the front door and the other goes in the side door.,15849,40.751142,-74.055814,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",06/29/2016 - 11:52AM,06/17/2016 - 11:52AM,06/17/2016 - 12:39PM,,,FALSE,47,,Zoning,428 Liberty Ave Jersey City,Illegal Apartment(s),,,direct,Direct
2604218,Acknowledged,Illegal Apartment(s),2,419 Liberty Ave Jersey City ,There is an apartment in the ally of this address they go through the Ally ,15849,40.751173,-74.056438,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",06/17/2016 - 01:29PM,06/17/2016 - 01:29PM,06/17/2016 - 01:29PM,,,FALSE,0,,Zoning,419 Liberty Ave Jersey City,Illegal Apartment(s),,,direct,Direct
2604242,Acknowledged,Illegal Apartment(s),2,440 Liberty Ave Jersey City,They are living in the back of the house. they all go through the yard to get into the house.,15849,40.751508,-74.055565,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",06/17/2016 - 01:37PM,06/17/2016 - 01:36PM,06/17/2016 - 01:37PM,,,FALSE,0,,Zoning,440 Liberty Ave jersey city,Illegal Apartment(s),,,direct,Direct
2604251,Acknowledged,Illegal Apartment(s),2,431 Liberty Ave Jersey City,They are living in the garage they go through the garage as well was informed they have an Electric stove in there.,15849,40.751523,-74.056203,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>178.393, ""CSO""=>""RW-2""},Ward D",06/17/2016 - 01:41PM,06/17/2016 - 01:40PM,06/17/2016 - 01:41PM,,,FALSE,0,,Zoning,431 Liberty Ave Jersey City,Illegal Apartment(s),,,phone,Phone
2604328,Open,Housing Code Violations/Repairs,1,85 Van Nostrand Ave Jersey City Nj,,15919,40.7004078,-74.0853264,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>351.295, ""CSO""=>""RE-1""},2nd Battalion",06/17/2016 - 02:05PM,06/17/2016 - 02:05PM,,,,FALSE,,,Housing Code Enforcement,85 Van Nostrand Ave Jersey City NJ,Housing Code Violations/Repairs,,,phone,Phone
2604335,Open,Bedbug/Roach issues,1,85 Van Nostrand Ave Jersey City Nj,,16275,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/17/2016 - 02:08PM,06/17/2016 - 02:08PM,,,,FALSE,,,Chief Healh Investigator O.Diaz,85 Van Nostrand Ave Jersey City NJ,Bedbug/Roach issues,,,phone,Phone
2604475,Open,Landlord/Tenant issues,1,Private,,15845,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/17/2016 - 03:00PM,06/17/2016 - 03:00PM,,,,FALSE,,,Tenant/Landlord Relations,Private,Landlord/Tenant issues,,,direct,Direct
2604579,Open,sinkhole,2,199-201 Washginton Ave,Resident  stated there is a large sinkhole in the street btn 199-201 Washington ave,16277,40.71159988,-74.06478967,"Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>755.469, ""CSO""=>""RE-5/6""},4th Battalion,Ward F",06/23/2016 - 09:08AM,06/17/2016 - 03:44PM,,,,FALSE,,,JCMUA,199-201 Washginton Ave,Water/sewer Issues,,,direct,Direct
2607652,Acknowledged,Suggestion,4,"314 St Pauls Ave Jersey City, NJ 07306, USA",Need more trees and grass around the area. There are so much pollution and dust in the air.,16293,40.73843384,-74.06598663,"3rd Battalion,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>152.246, ""CSO""=>""RW-3""},Ward C",06/20/2016 - 01:30PM,06/18/2016 - 06:24PM,06/20/2016 - 11:12AM,,,TRUE,2447,,Alphonso Lynch,314 St Pauls Ave,Suggestion,,,,
2609058,Acknowledged,Parks and Playgrounds,3,"Summit Ave Jersey City, New Jersey",would someone please start emptying the trash cans in the park on weekends???   Its hard to even find a worker on the weekend evening at all unless you can catch them watching the baseball game! Thanks for sending the cleaner Jasmine to the park last week. We really needed her in the Vet Center.    ,15246,40.74271038,-74.05449972,"3rd Battalion,Jersey City, NJ (City Boundary),Pershing Field,{""Id""=>0, ""Type""=>""Open space"", ""Name""=>"""", ""Num""=>0, ""Own""=>""""},Ward C,{""Id""=>0, ""Acres""=>509.092, ""CSO""=>""RE-18""}",06/20/2016 - 10:17AM,06/19/2016 - 05:10PM,06/20/2016 - 10:11AM,,,FALSE,1020,,Alphonso Lynch,Summit Ave,Parks and Playgrounds,168,06/26/2016 - 05:10PM,,
2609183,Open,Trash on Streets or in Lots,4,"Hudson River Waterfront Walkway Jersey City, New Jersey","For two Sundays in a row, I've walked down to the waterfront only to see overflowing trash cans and trash all over the pier and walkways.  This is an eyesore and ruining the beauty of the waterfront.  Trash needs to be handled down there on Saturday nights to make it pleasant to be down there on Sunday mornings/afternoons.  The attached picture doesn't even begin to capture the unpleasantness.",16279,40.721767,-74.03372715,"Jersey City, NJ (City Boundary),Ward E,1st Battalion",08/13/2016 - 10:54AM,06/19/2016 - 06:31PM,,,,FALSE,,,Division of Sanitation-Aretha,Hudson River Waterfront Walkway,Trash: Litter/debris,,,,
2610000,Closed,Trash on Streets or in Lots,2,159 Bartholdi Ave. Jersey City NJ 07305,Vacant property ,16279,40.697629,-74.09782,"Ward A,Jersey City, NJ (City Boundary),{""Id""=>0, ""Acres""=>103.903, ""CSO""=>""RW-12""},2nd Battalion",11/29/2016 - 11:41AM,06/20/2016 - 08:29AM,,,11/29/2016 - 11:41AM,TRUE,,233531,Division of Sanitation-Aretha,159 Bartholdi Ave. Jersey City,Trash: Litter/debris,,,,
2610213,Open,Service Request Not Listed,2,"207 Myrtle Ave Jersey City, NJ 07305, USA",Both apartments at that address sells drugs. Many people ring their bell or call the tenants and the tenants make a fast exchange of drugs for money. I heard that they also have guns but haven't seen any yet. Both tenants are involved with many people that also does illegal activities. Both tenants are always hanging around the property and/or around the blocks distributing drugs.,16590,40.70962803,-74.08313987,"Jersey City, NJ (City Boundary),2nd Battalion,Ward F,{""Id""=>0, ""Acres""=>767.751, ""CSO""=>""RE-3/4""}",06/21/2016 - 12:22AM,06/20/2016 - 09:32AM,,,,TRUE,,,Kirkland RRC,207 Myrtle Ave,Service Request Not Listed,,,,
